2	271088250	272052870
2	272052870	273021269
2	273021269	274115870
2	274115870	275072199
2	275072199	276082874
2	276082874	277051384
2	277051384	278092985
2	278092985	279100792
2	279100792	280048027
2	280048027	281174138
2	281174138	282047385
2	282047385	283136672
2	283136672	284256913
2	284256913	285224024
2	285224024	286198143
2	286198143	287202879
2	287202879	288317834
2	288317834	289357388
2	289357388	290473031
2	290473031	291456714
2	291456714	292420004
2	292420004	293460232
2	293460232	294451809
2	294451809	295424559
2	295424559	296398776
2	296398776	297390722
2	297390722	298365960
2	298365960	299343008
2	299343008	300328225
2	300328225	301270090
2	301270090	302238133
2	302238133	303240570
2	303240570	304290141
2	304290141	305246638
2	305246638	306173112
2	306173112	307130764
2	307130764	307994927
2	307994927	309017962
2	309017962	310018372
2	310018372	310994618
2	310994618	312112437
2	312112437	313187136
2	313187136	314255784
2	314255784	315209443
2	315209443	316227135
2	316227135	317160485
2	317160485	318163588
2	318163588	319233942
2	319233942	320338931
2	320338931	321392798
2	321392798	322416789
2	322416789	323496034
2	323496034	324510239
2	324510239	325527224
2	325527224	326502117
2	326502117	327435514
2	327435514	328398334
2	328398334	329453047
2	329453047	330569366
2	330569366	331554126
2	331554126	332511195
2	332511195	333463689
2	333463689	334444629
2	334444629	335425853
2	335425853	336474573
2	336474573	337434367
2	337434367	338533184
2	338533184	339638716
2	339638716	340682554
2	340682554	341682502
2	341682502	342729878
2	342729878	343743968
2	343743968	344790640
2	344790640	345813991
2	345813991	346960201
2	346960201	348023346
2	348023346	348987023
2	348987023	349903000
2	349903000	351051153
2	351051153	352111911
2	352111911	353073118
2	353073118	354240259
2	354240259	355328974
2	355328974	356335255
2	356335255	357258136
2	357258136	358277732
2	358277732	359425368
2	359425368	360408881
2	360408881	361385715
2	361385715	362480968
2	362480968	363440746
2	363440746	364481206
2	364481206	365543508
2	365543508	366581561
2	366581561	367576256
2	367576256	368586041
2	368586041	369558589
2	369558589	370547384
2	370547384	371523289
2	371523289	372500977
2	372500977	373641468
2	373641468	374611695
2	374611695	375571438
2	375571438	376552350
2	376552350	377571716
2	377571716	378516774
2	378516774	379445338
2	379445338	380468329
2	380468329	381466535
2	381466535	382381460
2	382381460	383375063
2	383375063	384394763
2	384394763	385420587
2	385420587	386507786
2	386507786	387481933
2	387481933	388501910
2	388501910	389467369
2	389467369	390437145
2	390437145	391457721
